807,Zakuro (Jap.)
807,Romanzeiro (Port.)
807,Granado (Sp.)
807,Mangrano (Sp.)
402,Du Zhong
402,Gutta-Percha Tree
2372,American Beauty Berry
2372,Beauty Berry
2372,French Mulberry
1148,Chrysanthemum
1148,Florist's Chrysanthemum
1148,Mum
1148,Ju Hua (Pinyin)
431,Zhi Zi
431,Jasmin
431,Cape Jasmine
378,Ci wu jia (Pinyin)
153,Blackberry Lily
153,Shenan
153,Iris Tigre (Fr.)
153,Leopardenblume (Ger.)
153,Maravilla (Sp.)
153,Mariposa (Sp.)
575,Chinese Boxthorn
575,Chinese Matrimony Vine
575,Chinese Wolfberry
575,Gou Qi (Chin.)
575,Lyciet de Chine (Fr.)
575,Chinesischer Bocksdorn (Ger.)
575,Daun Koki (Indones.)
575,Spina Santa Cinese (Ital.)
575,Kuko (Jap.)
575,Kaukichai (Malays.)
2373,Barbary Matrimony Vine
2373,Ning Xia Gou Qi (Chin.)
2373,Matrimony Vine
2373,Common Matrimony Vine
2373,Duke of Argyll's Eta Tree
2374,Chilean Wolfberry
161,Chinese Ground Orchid
161,Hyacinth Bletilla
161,Dai Chi (Chin.)
161,Shiran (Jap.)
161,Bletilla
161,Hardy Orchid
2375,Carnation
2375,Clove Pink
2375,Oeillet (Fr.)
2375,Nelke (Ger.)
2375,Clavel (Sp.)
2376,Sweet William
2377,Chinese Pink
2377,Japanese Pink
2377,Rainbow Pink
2377,Sekichiku (Jap.)
1585,Rose Of Sharon
1585,Shrub Althaea
1585,Hachisu (Jap.)
1585,Mukuge (Jap.)
2380,Heavenly Bamboo
2380,Sacred Bamboo
2380,Southern Heaven Bamboo
2380,Nanten (Jap.)
417,Figuier Commun (Fr.)
417,Echte Feige (Ger.)
417,Feigenbaum (Ger.)
417,Fico (Ital.)
417,Figueira (Port.)
417,Higo (Sp.)
417,Higuera Comun (Sp.)
2381,Sicilian Sumac
2381,Sumac
2381,Tanner's Sumac
120,Annual Mugwort (GRIN)
120,Annual Wormwood (GRIN)
120,Sweet Wormwood (GRIN)
147,Soapberry Tree
147,dattier du desert (Fr.)
147,dattier sauvage (Fr.)
147,heglik (Fr.)
147,Zachunbaum (Ger.)
147,betu (India)
147,hingotia (India)
147,lalo (India)
147,zachun (India)
147,mirobalano de Egipto (Sp.)
2382,Achnef (Berber; BOU)
2382,Garden Rocket (Eng.; USN)
2382,Rocket Salad (Eng.; USN)
2382,Rugula (Eng.; USN)
2382,Salad Rocket (Eng.; USN)
2382,Roquette (Eng.; Fr.; BOU)
2382,Olrauke (Ger.; USN)
2382,Ruke (Ger.; USN)
2382,Senfrauke (Ger.; USN)
2382,Jamba (India)
2382,Taramira (India; Nwp.)
2382,Rucola (It.; Malta; Sp.)
2382,Rabano silvestre (It.; Port.;)
2382,Oruga comun (Sp.; USN)
2382,Roqueta (Sp.; USN)
2382,Ackerrauke (Ger.; MAD)
2382,Ai'afein (Arab.; BOU)
2382,Ai'sha (Arab.; BOU)
2382,Aruca (Malta; KAB)
2382,Arugula (Eng.; FAC; USN)
2382,Assu (Punjab; SKJ)
2382,Baglet (Arab.; BOU)
2382,Bhutaghna (Sansk.; SKJ)
2382,Bimbata (Sansk.; KAB)
2382,Bou kahli (Arab.; BOU)
2382,Chara (Kumaon; DEP)
2382,Daradharsha (Sansk.; KAB)
2382,Djerdjir (Arab.; BOU)
2382,Dua (Kumaon; DEP)
2382,Duan (Nwp; KAB)
2382,Eihukan (Iran; NAD)
2382,Eruca (Malta; KAB)
2382,Euzomon (Greece; EB54:155)
2382,Gargir (Arab.; Hebrew; BOU)
2382,Gery (Arab.; BOU)
2382,Grahagna (Sansk.; KAB)
2382,Horf (Arab.; BOU)
2382,Izgin (Turkey; EB54:155)
2382,Jambeh (Iran; DEP; KAB)
2382,Jambeho (Sind.; KAB)
2382,Jambho (Sind.; DEP)
2382,Jamnia (Punjab; DEP)
2382,Kadamba (Sansk.; KAB)
2382,Kadambaka (Sansk.; KAB)
2382,Kerkas (Arab.; BOU)
2382,Kibana suzushiro (Jap.; TAN)
2382,Lalu (Nwp.; KAB)
2382,Lamba (India; USN)
2382,Mandao (Afg.; DEP; KAB)
2382,Mulai (Loralai; KAB)
2382,Oroth (Bible; EB52:394)
2382,Piao erh ts'ai (Chi.; TAN)
2382,Rajakshavaka (Sansk.; KAB)
2382,Rajika (Sansk.; KAB)
2382,Rakshitaphala (Sansk.; KAB)
2382,Rawk (Arab.; BOU)
2382,Rocket (Eng.; BOU)
2382,Roquette cultivee (Fr.; KAB)
2382,Roquette des jardins (Fr.;KAB)
2382,Roquette vraie (Fr.; BOU)
2382,Rouka (Arab.; BOU)
2382,Ruca (Catalan; KAB)
2382,Rucheta (Malta; KAB)
2382,Sahwan (Nwp.; KAB)
2382,Sarishapa (Sansk.; KAB)
2382,Sarshapa (Sansk.; KAB)
2382,Sfed sarson (Hindi; MPI)
2382,Shiltam (Arab.; BOU)
2382,Shwetsursha (Bengal; SKJ)
2382,Siddartha (Sansk.; DEP; SKJ)
2382,Sidhaprayojana (Sansk.; KAB)
2382,Sidharta (Sansk.; KAB)
2382,Suffed shorshi (Bengal; DEP)
2382,Tanakfail (Berber; BOU)
2382,Tantubha (Sansk.; KAB)
2382,Tantuka (Sansk.; KAB)
2382,Tara (Nwp.; Punjab; KAB; SKJ)
2382,Thorfel (Berber; BOU)
2382,Tira (Nwp.; DEP; KAB)
2382,Tuverika (Sansk.; KAB)
2382,Ugragandha (Sansk.; KAB)
2383,American-ivy
2383,Five-leaf-ivy
2383,Virginia-creeper
2383,Woodbine
2383,Amerika-zuta (Jap.)
413,test
1241,Camo Camo (Peru)
1241,Araza de Agua (Sp.)
1241,Camu-camu Negro (Peru)
1241,Guapuro Blanco (Bol.)
2388,Maca
2388,Peruvian Ginseng
